reference_date,location,value,post_mandatory
2026-03-14,AR,78.0,True
2026-03-21,AR,46.0,True
2026-03-28,AR,31.0,True
2026-04-04,AR,22.0,True
2026-04-11,AR,9.0,True
2026-04-18,AR,3.0,True
2026-04-25,AR,7.0,True
2026-05-02,AR,7.0,True
2026-05-09,AR,7.0,True
2026-05-16,AR,9.0,True
2026-05-23,AR,10.0,True
2021-08-28,AS,0.0,False
2021-09-04,AS,0.0,False
2021-09-11,AS,0.0,False
2021-09-18,AS,0.0,False
2021-09-25,AS,0.0,False
2021-10-02,AS,0.0,False
2021-10-09,AS,0.0,False
2021-10-16,AS,0.0,False
2021-10-23,AS,0.0,False
2021-10-30,AS,0.0,False
2021-11-06,AS,0.0,False
2021-11-13,AS,0.0,False
2021-11-20,AS,0.0,False
2021-11-27,AS,0.0,False
2021-12-04,AS,0.0,False
2021-12-11,AS,0.0,False
2021-12-18,AS,0.0,False
2021-12-25,AS,0.0,False
2022-01-01,AS,0.0,False
2022-01-08,AS,0.0,False
2022-01-15,AS,0.0,False
2022-01-22,AS,0.0,False
2022-01-29,AS,0.0,False
2022-02-05,AS,0.0,False
2022-02-12,AS,0.0,False
2022-02-19,AS,0.0,False
2022-02-26,AS,0.0,False
2022-03-05,AS,0.0,False
2022-03-12,AS,0.0,False
2022-03-19,AS,0.0,False
2022-03-26,AS,0.0,False
2022-04-02,AS,0.0,False
2022-04-09,AS,0.0,False
2022-04-16,AS,0.0,False
2022-04-23,AS,0.0,False
2022-04-30,AS,0.0,False
2022-05-07,AS,0.0,False
2022-05-14,AS,0.0,False
2022-05-21,AS,0.0,False
2022-05-28,AS,0.0,False
2022-06-04,AS,0.0,False
2022-06-11,AS,0.0,False
2022-06-18,AS,0.0,False
2022-06-25,AS,0.0,False
2022-07-02,AS,0.0,False
2022-07-09,AS,0.0,False
2022-07-16,AS,0.0,False
2022-07-23,AS,0.0,False
2022-07-30,AS,1.0,False
2022-08-06,AS,0.0,False
2022-08-13,AS,0.0,False
2022-08-20,AS,0.0,False
2022-08-27,AS,0.0,False
2022-09-03,AS,0.0,False
2022-09-10,AS,0.0,False
2022-09-17,AS,0.0,False
2022-09-24,AS,0.0,False
2022-10-01,AS,0.0,False
2022-10-08,AS,0.0,False
2022-10-15,AS,0.0,False
2022-10-22,AS,0.0,False
2022-10-29,AS,0.0,False
2022-11-05,AS,0.0,False
2022-11-12,AS,0.0,False
2022-11-19,AS,0.0,False
2022-11-26,AS,0.0,False
2022-12-03,AS,0.0,False
2022-12-10,AS,0.0,False
2022-12-17,AS,0.0,False
2022-12-24,AS,0.0,False
2022-12-31,AS,0.0,False
2023-01-07,AS,0.0,False
2023-01-14,AS,0.0,False
2023-01-21,AS,0.0,False
2023-01-28,AS,0.0,False
2023-02-04,AS,0.0,False
2023-02-11,AS,0.0,False
2023-02-18,AS,0.0,False
2023-02-25,AS,0.0,False
2023-03-04,AS,0.0,False
2023-03-11,AS,0.0,False
2023-03-18,AS,0.0,False
2023-03-25,AS,0.0,False
2023-04-01,AS,0.0,False
2023-04-08,AS,0.0,False
2023-04-15,AS,0.0,False
2023-04-22,AS,0.0,False
2023-04-29,AS,0.0,False
2023-05-06,AS,0.0,False
2023-05-13,AS,0.0,False
2023-05-20,AS,0.0,False
2023-05-27,AS,0.0,False
2023-06-03,AS,0.0,False
2023-06-10,AS,0.0,False
2023-06-17,AS,0.0,False
2023-06-24,AS,0.0,False
2023-07-01,AS,0.0,False
2023-07-08,AS,0.0,False
2023-07-15,AS,0.0,False
2023-07-22,AS,0.0,False
2023-07-29,AS,0.0,False
2023-08-05,AS,0.0,False
2023-08-12,AS,0.0,False
2023-08-19,AS,0.0,False
2023-08-26,AS,0.0,False
2023-09-02,AS,0.0,False
2023-09-09,AS,0.0,False
2023-09-16,AS,0.0,False
2023-09-23,AS,0.0,False
2023-09-30,AS,0.0,False
2023-10-07,AS,0.0,False
2023-10-14,AS,0.0,False
2023-10-21,AS,0.0,False
2023-10-28,AS,0.0,False
2023-11-04,AS,0.0,False
2023-11-11,AS,0.0,False
2023-11-18,AS,0.0,False
2023-11-25,AS,0.0,False
2023-12-02,AS,0.0,False
2023-12-09,AS,0.0,False
2023-12-16,AS,0.0,False
2023-12-23,AS,0.0,False
2023-12-30,AS,0.0,False
2024-01-06,AS,0.0,False
2024-01-13,AS,0.0,False
2024-01-20,AS,0.0,False
2024-01-27,AS,0.0,False
2024-02-03,AS,0.0,False
2024-02-10,AS,0.0,False
2024-02-17,AS,0.0,False
2024-02-24,AS,0.0,False
2024-03-02,AS,0.0,False
2024-03-09,AS,0.0,False
2024-03-16,AS,0.0,False
2024-03-23,AS,0.0,False
2024-03-30,AS,0.0,False
2024-04-06,AS,0.0,False
2024-04-13,AS,0.0,False
2024-04-20,AS,0.0,False
2024-04-27,AS,0.0,False
2024-05-04,AS,0.0,False
2024-05-11,AS,0.0,False
2024-05-18,AS,0.0,False
2024-05-25,AS,0.0,False
2024-06-01,AS,0.0,False
2024-10-26,AS,9.0,False
2024-11-02,AS,6.0,True
2024-11-23,AS,2.0,True
2024-11-30,AS,2.0,True
2024-12-07,AS,0.0,True
2024-12-14,AS,3.0,True
2024-12-21,AS,0.0,True
2024-12-28,AS,0.0,True
2025-01-04,AS,3.0,True
2025-01-11,AS,1.0,True
2025-01-18,AS,1.0,True
2025-03-15,AS,4.0,True
2025-03-22,AS,3.0,True
2025-03-29,AS,5.0,True
2025-04-26,AS,1.0,True
2025-05-03,AS,0.0,True
2025-05-10,AS,0.0,True
2025-05-31,AS,1.0,True
2025-06-07,AS,0.0,True
2025-06-14,AS,2.0,True
2025-06-21,AS,0.0,True
2025-06-28,AS,1.0,True
2025-07-05,AS,0.0,True
2025-07-12,AS,0.0,True
2025-07-19,AS,1.0,True
2025-07-26,AS,0.0,True
2025-08-02,AS,0.0,True
2025-08-09,AS,0.0,True
2025-08-16,AS,0.0,True
2025-08-23,AS,0.0,True
2025-08-30,AS,0.0,True
2025-09-06,AS,0.0,True
2025-09-13,AS,0.0,True
2025-09-20,AS,0.0,True
2025-09-27,AS,0.0,True
2025-10-04,AS,0.0,True
2025-10-11,AS,0.0,True
2025-10-18,AS,0.0,True
2025-11-08,AS,4.0,True
2025-11-15,AS,0.0,True
2026-02-28,AS,0.0,True
2020-10-03,AZ,0.0,False
2020-10-10,AZ,0.0,False
2020-10-17,AZ,0.0,False
2020-10-24,AZ,1.0,False
2020-10-31,AZ,2.0,False
2020-11-07,AZ,10.0,False
2020-11-14,AZ,21.0,False
2020-11-21,AZ,17.0,False
2020-11-28,AZ,13.0,False
2020-12-05,AZ,19.0,False
2020-12-12,AZ,33.0,False
2020-12-19,AZ,11.0,False
2020-12-26,AZ,8.0,False
2021-01-02,AZ,44.0,False
2021-01-09,AZ,9.0,False
2021-01-16,AZ,14.0,False
2021-01-23,AZ,3.0,False
2021-01-30,AZ,2.0,False
2021-02-06,AZ,3.0,False
2021-02-13,AZ,3.0,False
2021-02-20,AZ,4.0,False
2021-02-27,AZ,5.0,False
2021-03-06,AZ,15.0,False
2021-03-13,AZ,0.0,False
2021-03-20,AZ,4.0,False
2021-03-27,AZ,3.0,False
2021-04-03,AZ,5.0,False
2021-04-10,AZ,4.0,False
2021-04-17,AZ,4.0,False
2021-04-24,AZ,3.0,False
2021-05-01,AZ,21.0,False
2021-05-08,AZ,2.0,False
2021-05-15,AZ,2.0,False
2021-05-22,AZ,5.0,False
2021-05-29,AZ,0.0,False
2021-06-05,AZ,3.0,False
2021-06-12,AZ,3.0,False
2021-06-19,AZ,3.0,False
2021-06-26,AZ,3.0,False
2021-07-03,AZ,3.0,False
2021-07-10,AZ,2.0,False
2021-07-17,AZ,0.0,False
2021-07-24,AZ,2.0,False
2021-07-31,AZ,1.0,False
2021-08-07,AZ,2.0,False
2021-08-14,AZ,9.0,False
2021-08-21,AZ,9.0,False
2021-08-28,AZ,7.0,False
2021-09-04,AZ,4.0,False
2021-09-11,AZ,1.0,False
2021-09-18,AZ,2.0,False
2021-09-25,AZ,1.0,False
2021-10-02,AZ,6.0,False
2021-10-09,AZ,17.0,False
2021-10-16,AZ,24.0,False
2021-10-23,AZ,5.0,False
2021-10-30,AZ,1.0,False
2021-11-06,AZ,5.0,False
2021-11-13,AZ,2.0,False
2021-11-20,AZ,4.0,False
2021-11-27,AZ,11.0,False
2021-12-04,AZ,19.0,False
2021-12-11,AZ,26.0,False
2021-12-18,AZ,36.0,False
2021-12-25,AZ,54.0,False
2022-01-01,AZ,387.0,False
2022-01-08,AZ,316.0,False
2022-01-15,AZ,23.0,False
2022-01-22,AZ,23.0,False
2022-01-29,AZ,20.0,False
2022-02-05,AZ,35.0,False
2022-02-12,AZ,53.0,False
2022-02-19,AZ,56.0,False
2022-02-26,AZ,80.0,False
2022-03-05,AZ,80.0,False
2022-03-12,AZ,79.0,False
2022-03-19,AZ,104.0,False
2022-03-26,AZ,120.0,False
2022-04-02,AZ,99.0,False
2022-04-09,AZ,116.0,False
2022-04-16,AZ,93.0,False
2022-04-23,AZ,131.0,False
2022-04-30,AZ,156.0,False
2022-05-07,AZ,170.0,False
2022-05-14,AZ,194.0,False
2022-05-21,AZ,225.0,False
2022-05-28,AZ,199.0,False
2022-06-04,AZ,209.0,False
2022-06-11,AZ,93.0,False
2022-06-18,AZ,55.0,False
2022-06-25,AZ,35.0,False
2022-07-02,AZ,16.0,False
2022-07-09,AZ,14.0,False
2022-07-16,AZ,9.0,False
2022-07-23,AZ,13.0,False
2022-07-30,AZ,15.0,False
2022-08-06,AZ,5.0,False
2022-08-13,AZ,8.0,False
2022-08-20,AZ,14.0,False
2022-08-27,AZ,16.0,False
2022-09-03,AZ,14.0,False
2022-09-10,AZ,4.0,False
2022-09-17,AZ,7.0,False
2022-09-24,AZ,9.0,False
2022-10-01,AZ,10.0,False
2022-10-08,AZ,13.0,False
2022-10-15,AZ,11.0,False
2022-10-22,AZ,24.0,False
2022-10-29,AZ,26.0,False
2022-11-05,AZ,79.0,False
2022-11-12,AZ,134.0,False
2022-11-19,AZ,308.0,False
2022-11-26,AZ,570.0,False
2022-12-03,AZ,799.0,False
2022-12-10,AZ,779.0,False
2022-12-17,AZ,568.0,False
2022-12-24,AZ,580.0,False
2022-12-31,AZ,656.0,False
2023-01-07,AZ,386.0,False
2023-01-14,AZ,163.0,False
2023-01-21,AZ,118.0,False
2023-01-28,AZ,57.0,False
2023-02-04,AZ,62.0,False
2023-02-11,AZ,56.0,False
2023-02-18,AZ,38.0,False
2023-02-25,AZ,43.0,False
2023-03-04,AZ,49.0,False
2023-03-11,AZ,43.0,False
2023-03-18,AZ,55.0,False
2023-03-25,AZ,36.0,False
2023-04-01,AZ,23.0,False
2023-04-08,AZ,40.0,False
2023-04-15,AZ,46.0,False
2023-04-22,AZ,37.0,False
2023-04-29,AZ,41.0,False
2023-05-06,AZ,34.0,False
2023-05-13,AZ,55.0,False
2023-05-20,AZ,55.0,False
2023-05-27,AZ,65.0,False
2023-06-03,AZ,65.0,False
2023-06-10,AZ,61.0,False
2023-06-17,AZ,50.0,False
2023-06-24,AZ,48.0,False
2023-07-01,AZ,29.0,False
2023-07-08,AZ,34.0,False
2023-07-15,AZ,28.0,False
2023-07-22,AZ,13.0,False
2023-07-29,AZ,15.0,False
2023-08-05,AZ,11.0,False
2023-08-12,AZ,9.0,False
2023-08-19,AZ,6.0,False
2023-08-26,AZ,17.0,False
2023-09-02,AZ,13.0,False
2023-09-09,AZ,8.0,False
2023-09-16,AZ,10.0,False
2023-09-23,AZ,8.0,False
2023-09-30,AZ,21.0,False
2023-10-07,AZ,16.0,False
2023-10-14,AZ,21.0,False
2023-10-21,AZ,52.0,False
2023-10-28,AZ,49.0,False
2023-11-04,AZ,51.0,False
2023-11-11,AZ,132.0,False
2023-11-18,AZ,187.0,False
2023-11-25,AZ,209.0,False
2023-12-02,AZ,276.0,False
2023-12-09,AZ,388.0,False
2023-12-16,AZ,602.0,False
2023-12-23,AZ,946.0,False
2023-12-30,AZ,1106.0,False
2024-01-06,AZ,907.0,False
2024-01-13,AZ,716.0,False
2024-01-20,AZ,682.0,False
2024-01-27,AZ,616.0,False
2024-02-03,AZ,343.0,False
2024-02-10,AZ,183.0,False
2024-02-17,AZ,204.0,False
2024-02-24,AZ,204.0,False
2024-03-02,AZ,182.0,False
2024-03-09,AZ,125.0,False
2024-03-16,AZ,134.0,False
2024-03-23,AZ,106.0,False
2024-03-30,AZ,97.0,False
2024-04-06,AZ,81.0,False
2024-04-13,AZ,85.0,False
2024-04-20,AZ,79.0,False
2024-04-27,AZ,105.0,False
2024-05-04,AZ,75.0,False
2024-05-11,AZ,73.0,False
2024-05-18,AZ,66.0,False
2024-05-25,AZ,66.0,False
2024-06-01,AZ,68.0,False
2024-06-08,AZ,53.0,False
2024-06-15,AZ,69.0,False
2024-06-22,AZ,44.0,False
2024-06-29,AZ,23.0,False
2024-07-06,AZ,29.0,False
2024-07-13,AZ,29.0,False
2024-07-20,AZ,16.0,False
2024-07-27,AZ,12.0,False
2024-08-03,AZ,10.0,False
2024-08-10,AZ,25.0,False
2024-08-17,AZ,17.0,False
2024-08-24,AZ,25.0,False
2024-08-31,AZ,26.0,False
2024-09-07,AZ,14.0,False
2024-09-14,AZ,24.0,False
2024-09-21,AZ,18.0,False
2024-09-28,AZ,14.0,False
2024-10-05,AZ,40.0,False
2024-10-12,AZ,4.0,False
2024-10-19,AZ,14.0,False
2024-10-26,AZ,187.0,False
2024-11-02,AZ,141.0,True
2024-11-09,AZ,272.0,True
2024-11-16,AZ,356.0,True
2024-11-23,AZ,488.0,True
2024-11-30,AZ,558.0,True
2024-12-07,AZ,882.0,True
2024-12-14,AZ,1023.0,True
2024-12-21,AZ,1534.0,True
2024-12-28,AZ,2340.0,True
2025-01-04,AZ,2846.0,True
2025-01-11,AZ,1483.0,True
2025-01-18,AZ,1077.0,True
2025-01-25,AZ,999.0,True
2025-02-01,AZ,836.0,True
2025-02-08,AZ,836.0,True
2025-02-15,AZ,711.0,True
2025-02-22,AZ,647.0,True
2025-03-01,AZ,657.0,True
2025-03-08,AZ,499.0,True
2025-03-15,AZ,393.0,True
2025-03-22,AZ,346.0,True
2025-03-29,AZ,238.0,True
2025-04-05,AZ,111.0,True
2025-04-12,AZ,93.0,True
2025-04-19,AZ,88.0,True
2025-04-26,AZ,77.0,True
2025-05-03,AZ,80.0,True
2025-05-10,AZ,53.0,True
2025-05-17,AZ,69.0,True
2025-05-24,AZ,38.0,True
2025-05-31,AZ,55.0,True
2025-06-07,AZ,32.0,True
2025-06-14,AZ,35.0,True
2025-06-21,AZ,18.0,True
2025-06-28,AZ,11.0,True
2025-07-05,AZ,24.0,True
2025-07-12,AZ,15.0,True
2025-07-19,AZ,10.0,True
2025-07-26,AZ,6.0,True
2025-08-02,AZ,5.0,True
2025-08-09,AZ,11.0,True
2025-08-16,AZ,18.0,True
2025-08-23,AZ,6.0,True
2025-08-30,AZ,27.0,True
2025-09-06,AZ,11.0,True
2025-09-13,AZ,14.0,True
2025-09-20,AZ,16.0,True
2025-09-27,AZ,13.0,True
2025-10-04,AZ,19.0,True
2025-10-11,AZ,9.0,True
2025-10-18,AZ,12.0,True
2025-10-25,AZ,15.0,True
2025-11-01,AZ,11.0,True
2025-11-08,AZ,17.0,True
2025-11-15,AZ,18.0,True
2025-11-22,AZ,47.0,True
2025-11-29,AZ,47.0,True
2025-12-06,AZ,41.0,True
2025-12-13,AZ,80.0,True
2025-12-20,AZ,132.0,True
2025-12-27,AZ,316.0,True
2026-01-03,AZ,362.0,True
2026-01-10,AZ,223.0,True
2026-01-17,AZ,145.0,True
2026-01-24,AZ,198.0,True
2026-01-31,AZ,263.0,True
2026-02-07,AZ,346.0,True
2026-02-14,AZ,415.0,True
2026-02-21,AZ,354.0,True
2026-02-28,AZ,284.0,True
2026-03-07,AZ,237.0,True
2026-03-14,AZ,196.0,True
2026-03-21,AZ,136.0,True
2026-03-28,AZ,125.0,True
2026-04-04,AZ,74.0,True
2026-04-11,AZ,67.0,True
2026-04-18,AZ,61.0,True
2026-04-25,AZ,69.0,True
2026-05-02,AZ,71.0,True
2026-05-09,AZ,51.0,True
2026-05-16,AZ,62.0,True
2026-05-23,AZ,54.0,True
2020-10-17,CA,0.0,False
2020-10-24,CA,9.0,False
2020-10-31,CA,30.0,False
2020-11-07,CA,27.0,False
2020-11-14,CA,41.0,False
2020-11-21,CA,39.0,False
2020-11-28,CA,76.0,False
2020-12-05,CA,47.0,False
2020-12-12,CA,54.0,False
2020-12-19,CA,53.0,False
2020-12-26,CA,70.0,False
2021-01-02,CA,51.0,False
2021-01-09,CA,75.0,False
2021-01-16,CA,45.0,False
2021-01-23,CA,40.0,False
2021-01-30,CA,24.0,False
2021-02-06,CA,18.0,False
2021-02-13,CA,24.0,False
2021-02-20,CA,16.0,False
2021-02-27,CA,22.0,False
2021-03-06,CA,14.0,False
2021-03-13,CA,14.0,False
2021-03-20,CA,10.0,False
2021-03-27,CA,16.0,False
2021-04-03,CA,4.0,False
2021-04-10,CA,7.0,False
2021-04-17,CA,11.0,False
2021-04-24,CA,13.0,False
2021-05-01,CA,8.0,False
2021-05-08,CA,13.0,False
2021-05-15,CA,5.0,False
2021-05-22,CA,13.0,False
2021-05-29,CA,9.0,False
2021-06-05,CA,3.0,False
2021-06-12,CA,3.0,False
2021-06-19,CA,9.0,False
2021-06-26,CA,6.0,False
2021-07-03,CA,5.0,False
2021-07-10,CA,8.0,False
2021-07-17,CA,7.0,False
2021-07-24,CA,8.0,False
2021-07-31,CA,6.0,False
2021-08-07,CA,11.0,False
2021-08-14,CA,13.0,False
2021-08-21,CA,6.0,False
2021-08-28,CA,4.0,False
2021-09-04,CA,2.0,False
2021-09-11,CA,7.0,False
2021-09-18,CA,5.0,False
2021-09-25,CA,8.0,False
2021-10-02,CA,8.0,False
2021-10-09,CA,12.0,False
2021-10-16,CA,5.0,False
2021-10-23,CA,10.0,False
2021-10-30,CA,5.0,False
2021-11-06,CA,15.0,False
2021-11-13,CA,15.0,False
2021-11-20,CA,17.0,False
2021-11-27,CA,20.0,False
2021-12-04,CA,44.0,False
2021-12-11,CA,61.0,False
2021-12-18,CA,60.0,False
2021-12-25,CA,111.0,False
2022-01-01,CA,96.0,False
2022-01-08,CA,87.0,False
2022-01-15,CA,75.0,False
2022-01-22,CA,63.0,False
2022-01-29,CA,23.0,False
2022-02-05,CA,30.0,False
2022-02-12,CA,28.0,False
2022-02-19,CA,11.0,False
2022-02-26,CA,23.0,False
2022-03-05,CA,34.0,False
2022-03-12,CA,40.0,False
2022-03-19,CA,51.0,False
2022-03-26,CA,61.0,False
2022-04-02,CA,79.0,False
2022-04-09,CA,96.0,False
2022-04-16,CA,104.0,False
2022-04-23,CA,148.0,False
2022-04-30,CA,213.0,False
2022-05-07,CA,206.0,False
2022-05-14,CA,277.0,False
2022-05-21,CA,355.0,False
2022-05-28,CA,412.0,False
2022-06-04,CA,432.0,False
2022-06-11,CA,391.0,False
2022-06-18,CA,305.0,False
2022-06-25,CA,238.0,False
2022-07-02,CA,193.0,False
2022-07-09,CA,115.0,False
2022-07-16,CA,99.0,False
2022-07-23,CA,61.0,False
2022-07-30,CA,47.0,False
2022-08-06,CA,38.0,False
2022-08-13,CA,39.0,False
2022-08-20,CA,35.0,False
2022-08-27,CA,29.0,False
2022-09-03,CA,33.0,False
2022-09-10,CA,36.0,False
2022-09-17,CA,21.0,False
2022-09-24,CA,35.0,False
2022-10-01,CA,68.0,False
2022-10-08,CA,92.0,False
2022-10-15,CA,87.0,False
2022-10-22,CA,121.0,False
2022-10-29,CA,199.0,False
2022-11-05,CA,416.0,False
2022-11-12,CA,858.0,False
2022-11-19,CA,1499.0,False
2022-11-26,CA,2631.0,False
2022-12-03,CA,3159.0,False
2022-12-10,CA,2435.0,False
2022-12-17,CA,1614.0,False
2022-12-24,CA,1596.0,False
2022-12-31,CA,1423.0,False
2023-01-07,CA,913.0,False
2023-01-14,CA,411.0,False
2023-01-21,CA,208.0,False
2023-01-28,CA,126.0,False
2023-02-04,CA,115.0,False
2023-02-11,CA,93.0,False
2023-02-18,CA,73.0,False
2023-02-25,CA,79.0,False
2023-03-04,CA,62.0,False
2023-03-11,CA,47.0,False
2023-03-18,CA,60.0,False
2023-03-25,CA,36.0,False
2023-04-01,CA,29.0,False
2023-04-08,CA,45.0,False
2023-04-15,CA,33.0,False
2023-04-22,CA,37.0,False
2023-04-29,CA,26.0,False
2023-05-06,CA,22.0,False
2023-05-13,CA,33.0,False
2023-05-20,CA,24.0,False
2023-05-27,CA,23.0,False
2023-06-03,CA,48.0,False
2023-06-10,CA,43.0,False
2023-06-17,CA,36.0,False
2023-06-24,CA,27.0,False
2023-07-01,CA,49.0,False
2023-07-08,CA,26.0,False
2023-07-15,CA,54.0,False
2023-07-22,CA,39.0,False
2023-07-29,CA,37.0,False
2023-08-05,CA,43.0,False
2023-08-12,CA,35.0,False
2023-08-19,CA,31.0,False
2023-08-26,CA,29.0,False
2023-09-02,CA,38.0,False
2023-09-09,CA,42.0,False
2023-09-16,CA,41.0,False
2023-09-23,CA,46.0,False
2023-09-30,CA,46.0,False
2023-10-07,CA,45.0,False
2023-10-14,CA,60.0,False
2023-10-21,CA,50.0,False
2023-10-28,CA,76.0,False
2023-11-04,CA,97.0,False
2023-11-11,CA,231.0,False
2023-11-18,CA,372.0,False
2023-11-25,CA,459.0,False
2023-12-02,CA,683.0,False
2023-12-09,CA,868.0,False
2023-12-16,CA,1077.0,False
2023-12-23,CA,1763.0,False
2023-12-30,CA,1810.0,False
2024-01-06,CA,1470.0,False
2024-01-13,CA,1075.0,False
2024-01-20,CA,1096.0,False
2024-01-27,CA,732.0,False
2024-02-03,CA,547.0,False
2024-02-10,CA,464.0,False
2024-02-17,CA,342.0,False
2024-02-24,CA,302.0,False
2024-03-02,CA,266.0,False
2024-03-09,CA,207.0,False
2024-03-16,CA,188.0,False
2024-03-23,CA,175.0,False
2024-03-30,CA,180.0,False
2024-04-06,CA,151.0,False
2024-04-13,CA,179.0,False
2024-04-20,CA,157.0,False
2024-04-27,CA,156.0,False
2024-05-04,CA,77.0,False
2024-05-11,CA,49.0,False
2024-05-18,CA,57.0,False
2024-05-25,CA,42.0,False
2024-06-01,CA,56.0,False
2024-06-08,CA,59.0,False
2024-06-15,CA,58.0,False
2024-06-22,CA,64.0,False
2024-06-29,CA,49.0,False
2024-07-06,CA,37.0,False
2024-07-13,CA,39.0,False
2024-07-20,CA,35.0,False
2024-07-27,CA,29.0,False
2024-08-03,CA,31.0,False
2024-08-10,CA,19.0,False
2024-08-17,CA,32.0,False
2024-08-24,CA,18.0,False
2024-08-31,CA,20.0,False
2024-09-07,CA,15.0,False
2024-09-14,CA,25.0,False
2024-09-21,CA,17.0,False
2024-09-28,CA,26.0,False
2024-10-05,CA,30.0,False
2024-10-12,CA,30.0,False
2024-10-19,CA,75.0,False
2024-10-26,CA,137.0,False
2024-11-02,CA,112.0,True
2024-11-09,CA,177.0,True
2024-11-16,CA,323.0,True
2024-11-23,CA,526.0,True
2024-11-30,CA,708.0,True
2024-12-07,CA,1127.0,True
2024-12-14,CA,1521.0,True
2024-12-21,CA,2564.0,True
2024-12-28,CA,3866.0,True
2025-01-04,CA,4025.0,True
2025-01-11,CA,3266.0,True
2025-01-18,CA,3668.0,True
2025-01-25,CA,4091.0,True
2025-02-01,CA,4599.0,True
2025-02-08,CA,3676.0,True
2025-02-15,CA,2800.0,True
2025-02-22,CA,2052.0,True
2025-03-01,CA,1466.0,True
2025-03-08,CA,1069.0,True
2025-03-15,CA,997.0,True
2025-03-22,CA,711.0,True
2025-03-29,CA,596.0,True
2025-04-05,CA,454.0,True
2025-04-12,CA,422.0,True
2025-04-19,CA,354.0,True
2025-04-26,CA,255.0,True
2025-05-03,CA,243.0,True
2025-05-10,CA,182.0,True
2025-05-17,CA,173.0,True
2025-05-24,CA,186.0,True
2025-05-31,CA,193.0,True
2025-06-07,CA,149.0,True
2025-06-14,CA,158.0,True
2025-06-21,CA,124.0,True
2025-06-28,CA,98.0,True
2025-07-05,CA,86.0,True
2025-07-12,CA,105.0,True
2025-07-19,CA,73.0,True
2025-07-26,CA,67.0,True
2025-08-02,CA,71.0,True
2025-08-09,CA,66.0,True
2025-08-16,CA,74.0,True
2025-08-23,CA,72.0,True
2025-08-30,CA,90.0,True
2025-09-06,CA,91.0,True
2025-09-13,CA,90.0,True
2025-09-20,CA,83.0,True
2025-09-27,CA,105.0,True
2025-10-04,CA,92.0,True
2025-10-11,CA,96.0,True
2025-10-18,CA,102.0,True
2025-10-25,CA,102.0,True
2025-11-01,CA,139.0,True
2025-11-08,CA,151.0,True
2025-11-15,CA,149.0,True
2025-11-22,CA,148.0,True
2025-11-29,CA,217.0,True
2025-12-06,CA,262.0,True
2025-12-13,CA,426.0,True
2025-12-20,CA,719.0,True
2025-12-27,CA,1247.0,True
2026-01-03,CA,1568.0,True
2026-01-10,CA,1494.0,True
2026-01-17,CA,1396.0,True
2026-01-24,CA,1624.0,True
2026-01-31,CA,1648.0,True
2026-02-07,CA,2074.0,True
2026-02-14,CA,2151.0,True
2026-02-21,CA,1566.0,True
2026-02-28,CA,1314.0,True
2026-03-07,CA,974.0,True
2026-03-14,CA,671.0,True
2026-03-21,CA,701.0,True
2026-03-28,CA,426.0,True
2026-04-04,CA,309.0,True
2026-04-11,CA,259.0,True
2026-04-18,CA,194.0,True
2026-04-25,CA,230.0,True
2026-05-02,CA,212.0,True
2026-05-09,CA,193.0,True
2026-05-16,CA,174.0,True
2026-05-23,CA,132.0,True
2020-10-17,CO,0.0,False
2020-10-24,CO,0.0,False
2020-10-31,CO,0.0,False
2020-11-07,CO,3.0,False
2020-11-14,CO,5.0,False
2020-11-21,CO,5.0,False
2020-11-28,CO,3.0,False
2020-12-05,CO,2.0,False
2020-12-12,CO,5.0,False
2020-12-19,CO,5.0,False
2020-12-26,CO,5.0,False
2021-01-02,CO,0.0,False
2021-01-09,CO,0.0,False
2021-01-16,CO,4.0,False
2021-01-23,CO,5.0,False
2021-01-30,CO,5.0,False
2021-02-06,CO,2.0,False
2021-02-13,CO,1.0,False
2021-02-20,CO,1.0,False
2021-02-27,CO,0.0,False
2021-03-06,CO,8.0,False
2021-03-13,CO,2.0,False
2021-03-20,CO,0.0,False
2021-03-27,CO,1.0,False
2021-04-03,CO,0.0,False
2021-04-10,CO,1.0,False
2021-04-17,CO,0.0,False
2021-04-24,CO,1.0,False
2021-05-01,CO,0.0,False
2021-05-08,CO,0.0,False
2021-05-15,CO,0.0,False
2021-05-22,CO,1.0,False
2021-05-29,CO,1.0,False
2021-06-05,CO,0.0,False
2021-06-12,CO,0.0,False
2021-06-19,CO,0.0,False
2021-06-26,CO,0.0,False
2021-07-03,CO,1.0,False
2021-07-10,CO,0.0,False
2021-07-17,CO,0.0,False
2021-07-24,CO,0.0,False
2021-07-31,CO,0.0,False
2021-08-07,CO,1.0,False
2021-08-14,CO,0.0,False
2021-08-21,CO,0.0,False
2021-08-28,CO,1.0,False
2021-09-04,CO,3.0,False
2021-09-11,CO,2.0,False
2021-09-18,CO,0.0,False
2021-09-25,CO,0.0,False
2021-10-02,CO,0.0,False
2021-10-09,CO,1.0,False
2021-10-16,CO,0.0,False
2021-10-23,CO,0.0,False
2021-10-30,CO,2.0,False
2021-11-06,CO,4.0,False
2021-11-13,CO,3.0,False
2021-11-20,CO,2.0,False
2021-11-27,CO,4.0,False
2021-12-04,CO,16.0,False
2021-12-11,CO,26.0,False
2021-12-18,CO,32.0,False
2021-12-25,CO,47.0,False
2022-01-01,CO,65.0,False
2022-01-08,CO,29.0,False
2022-01-15,CO,24.0,False
2022-01-22,CO,9.0,False
